url;lon;lat;zoom;month_year
https://earthengineedu.users.earthengine.app/view/population-explorer-spanish;0,00;20,00;3;December 2021
https://earthengineedu.users.earthengine.app/view/population-explorer;0,00;20,00;3;December 2021
https://earthengineedu.users.earthengine.app/view/surface-water-change;59,65;45,12;8;December 2021
https://earthengineedu.users.earthengine.app/view/surface-water-change;88,80;21,61;12;December 2021
https://earthengineedu.users.earthengine.app/view/surface-water-change;-114,55;36,24;10;December 2021
https://earthengineedu.users.earthengine.app/view/surface-water-change;113,64;22,71;11;December 2021
https://earthengineedu.users.earthengine.app/view/surface-water-change;-59,62;-1,70;10;December 2021
https://earthengineedu.users.earthengine.app/view/surface-water-change;105,18;8,74;12;December 2021
https://earthengineedu.users.earthengine.app/view/surface-water-change;-112,51;41,25;9;December 2021
https://earthengineedu.users.earthengine.app/view/urbanization-french;119,28;31,70;8;December 2021
https://earthengineedu.users.earthengine.app/view/urbanization-french;75,86;28,98;8;December 2021
https://earthengineedu.users.earthengine.app/view/urbanization-french;29,96;31,06;8;December 2021
https://earthengineedu.users.earthengine.app/view/urbanization-french;115,33;40,61;8;December 2021
https://earthengineedu.users.earthengine.app/view/urbanization-french;112,62;24,11;8;December 2021
https://earthengineedu.users.earthengine.app/view/urbanization-portuguese;119,28;31,70;8;December 2021
https://earthengineedu.users.earthengine.app/view/urbanization-portuguese;75,86;28,98;8;December 2021
https://earthengineedu.users.earthengine.app/view/urbanization-portuguese;29,96;31,06;8;December 2021
https://earthengineedu.users.earthengine.app/view/urbanization-portuguese;115,33;40,61;8;December 2021
https://earthengineedu.users.earthengine.app/view/urbanization-portuguese;112,62;24,11;8;December 2021
https://earthengineedu.users.earthengine.app/view/urbanization-spanish;119,28;31,70;8;December 2021
https://earthengineedu.users.earthengine.app/view/urbanization-spanish;75,86;28,98;8;December 2021
https://earthengineedu.users.earthengine.app/view/urbanization-spanish;29,96;31,06;8;December 2021
https://earthengineedu.users.earthengine.app/view/urbanization-spanish;115,33;40,61;8;December 2021
https://earthengineedu.users.earthengine.app/view/urbanization-spanish;112,62;24,11;8;December 2021
https://earthengineedu.users.earthengine.app/view/urbanization;119,28;31,70;8;December 2021
https://earthengineedu.users.earthengine.app/view/urbanization;75,86;28,98;8;December 2021
https://earthengineedu.users.earthengine.app/view/urbanization;29,96;31,06;8;December 2021
https://earthengineedu.users.earthengine.app/view/urbanization;115,33;40,61;8;December 2021
https://earthengineedu.users.earthengine.app/view/urbanization;112,62;24,11;8;December 2021
https://ecatcom1.users.earthengine.app/view/cmvexplorer;0,00;0,00;2;December 2021
https://edersantibanhez.users.earthengine.app/view/incendios3diasv3;-63,84;-17,65;7;December 2021
https://edersantibanhez.users.earthengine.app/view/incendiosmes;-66,15;-17,58;7;December 2021
https://edersantibanhez.users.earthengine.app/view/incendiosultimos2dias;-63,84;-17,65;7;December 2021
https://edgarmanrique30.users.earthengine.app/view/country-wide-map-of-travel-time-to-health-facilities-for-2018;-75,81;-9,45;5;December 2021
https://eduardo2188.users.earthengine.app/view/borrar;-72,65;-15,63;NA;December 2021
https://eduardo2188.users.earthengine.app/view/fyryjrj;-76,90;-11,25;NA;December 2021
https://eduardo2188.users.earthengine.app/view/mosaicos-1985---2000;-76,90;-11,25;NA;December 2021
https://eduardo2188.users.earthengine.app/view/visor-mosaicos;-76,90;-11,25;NA;December 2021
https://eduardomorenogil.users.earthengine.app/view/rpi-engine;-3,36;40,48;6;December 2021
https://eduardomorenogil.users.earthengine.app/view/rpi-engine;-3,38;41,15;4;December 2021
https://edwinosei1995.users.earthengine.app/view/lulc;-0,31;5,54;12;December 2021
https://eeyale.users.earthengine.app/view/test-app;-121,77;46,85;11;December 2021
https://ejvalero.users.earthengine.app/view/vegetationindex;-64,84;7,02;8;December 2021
https://Elnashar.users.earthengine.app/view/synthesizedet;0,00;0,00;2;December 2021
https://emaprlab.users.earthengine.app/view/landsat-8-rgb-band-combos;-122,06;37,01;11;December 2021
https://engcnalmeida.users.earthengine.app/view/testndvi;-94,84;39,02;8;December 2021
https://eopokukwarteng.users.earthengine.app/view/land-degradation;-2,53;6,59;10;December 2021
https://ericjensen41_default.users.earthengine.app/view/sagebrush-fire-slider;-115,34;41,43;7;December 2021
https://ermaure.users.earthengine.app/view/eutrophication;131,00;37,00;4;December 2021
https://ermaure.users.earthengine.app/view/globaleutrophicationinspector;131,00;37,00;4;December 2021
https://erollero.users.earthengine.app/view/burned-area-metro;-70,95;-33,75;8;December 2021
https://erollero.users.earthengine.app/view/burned-area-rlagos;-73,06;-40,68;8;December 2021
https://erollero.users.earthengine.app/view/coberfinandvi;-61,12;-32,28;6;December 2021
https://erollero.users.earthengine.app/view/consistenciandvi;-61,86;-37,45;10;December 2021
https://erollero.users.earthengine.app/view/delegsegest;-61,72;-33,28;5;December 2021
https://erollero.users.earthengine.app/view/esavsesrilclu;-61,12;-32,28;6;December 2021
https://erollero.users.earthengine.app/view/laboulaye-g20-21;-63,60;-34,13;10;December 2021
https://erollero.users.earthengine.app/view/lulc-aciafcsa;-61,08;-36,43;14;December 2021
https://erollero.users.earthengine.app/view/lulc-aciafcsa;-57,99;-35,75;8;December 2021
https://erollero.users.earthengine.app/view/lulc-esri-10-mts-geosur;-62,33;-31,44;4;December 2021
https://erollero.users.earthengine.app/view/mapafina1920;-59,65;-31,73;10;December 2021
https://erollero.users.earthengine.app/view/mapafinandvi;-59,65;-31,73;10;December 2021
https://erollero.users.earthengine.app/view/marcha-campaa-cosecha-fina-20-21;-59,48;-34,01;11;December 2021
https://erollero.users.earthengine.app/view/papa-tandil-g20-21;-59,17;-37,32;10;December 2021
https://erollero.users.earthengine.app/view/rio-parana;-60,55;-31,72;11;December 2021
https://erollero.users.earthengine.app/view/surfacewaterbsas;-61,08;-36,43;14;December 2021
https://esavelye43.users.earthengine.app/view/linkedmap2021;21,27;38,42;12;December 2021
https://esavelye43.users.earthengine.app/view/linkedmapstest;19,00;47,44;12;December 2021
https://esavelye43.users.earthengine.app/view/ndvi-test;-94,84;39,02;8;December 2021
https://estimacionesmagyp.users.earthengine.app/view/cebollavbrc;-62,63;-39,54;10;December 2021
https://estimacionesmagyp.users.earthengine.app/view/citricosra;-63,28;-30,81;6;December 2021
https://estimacionesmagyp.users.earthengine.app/view/invernaculos2020;-58,01;-34,95;12;December 2021
https://estimacionesmagyp.users.earthengine.app/view/mapacultivosfina2020-21;-60,49;-34,31;5;December 2021
https://estimacionesmagyp.users.earthengine.app/view/mapafinandvi;-61,13;-33,13;5;December 2021
https://estimacionesmagyp.users.earthengine.app/view/nuezpecan;-63,42;-31,26;6;December 2021
https://eutrophicationwatch.users.earthengine.app/view/global-eutrophication-watch;131,00;37,00;4;December 2021
https://eutrophicationwatch.users.earthengine.app/view/globaleutrophication-watch;131,00;37,00;4;December 2021
https://fahrulmuhamad20.users.earthengine.app/view/indonesian-mangrove-forest;115,44;-1,11;5;December 2021
https://fahrulmuhamad20.users.earthengine.app/view/ndvi-change-west-kalimantan;111,47;-0,30;8;December 2021
https://fahrulmuhamad20.users.earthengine.app/view/ndvi-monitoring;111,47;-0,30;8;December 2021
https://fakhrurrozi.users.earthengine.app/view/mangroveinspektor;100,35;-1,01;11;December 2021
https://farda.users.earthengine.app/view/biocfl-isl;103,54;-1,61;10;December 2021
https://farda.users.earthengine.app/view/covid-19;115,00;-1,00;5;December 2021
https://farda.users.earthengine.app/view/intertidal;108,85;-7,68;12;December 2021
https://farda.users.earthengine.app/view/kakao;121,89;-4,26;15;December 2021
https://farda.users.earthengine.app/view/muria;110,76;-6,70;10;December 2021
https://fatwaramdani.users.earthengine.app/view/co-emission-of-mt-arjuno-forest-fire;112,59;-7,75;10;December 2021
https://fatwaramdani.users.earthengine.app/view/dimming-of-lights-in-indonesia-during-the-covid-19;106,85;-6,25;7;December 2021
https://fatwaramdani.users.earthengine.app/view/no2-emission-during-covid19;106,85;-6,25;7;December 2021
https://fatwaramdani.users.earthengine.app/view/sea-surface-temperature-around-alor-island-indonesia;124,40;-8,27;13;December 2021
https://fatwaramdani.users.earthengine.app/view/total-suspended-matter;131,40;-12,24;8;December 2021
https://fbaart.users.earthengine.app/view/gravity;0,00;60,00;2;December 2021
https://fbaart.users.earthengine.app/view/lights-before-after;-122,50;38,40;12;December 2021
https://februarytar.users.earthengine.app/view/belajar;103,81;-3,23;9;December 2021
https://felipegee.users.earthengine.app/view/cloudless-s2-toa;-93,09;16,73;12;December 2021
https://felipellobo.users.earthengine.app/view/algaemapv10;-54,36;-25,79;6;December 2021
https://felipellobo.users.earthengine.app/view/algaemapv11;-54,36;-25,79;6;December 2021
https://fernandotentor.users.earthengine.app/view/deltasplitfacundo;-59,86;-33,11;10;December 2021
https://fernandotentor.users.earthengine.app/view/firms;-51,70;-10,27;5;December 2021
https://fernandotentor.users.earthengine.app/view/firmsbrasil;-51,70;-10,27;5;December 2021
https://fernandotentor.users.earthengine.app/view/gis-uader-villaguay;-59,03;-31,86;11;December 2021
https://fernandotentor.users.earthengine.app/view/gpm;-60,49;-31,77;10;December 2021
https://fernandotentor.users.earthengine.app/view/hansen;-2,43;53,03;6;December 2021
https://fernandotentor.users.earthengine.app/view/incendiorosario;-60,47;-32,91;9;December 2021
https://fernandotentor.users.earthengine.app/view/mapa-fma;-60,00;-32,00;7;December 2021
https://fernandotentor.users.earthengine.app/view/modis-evi-insp;-60,49;-31,77;10;December 2021
https://fernandotentor.users.earthengine.app/view/perfilaltimetricovt;-61,97;-33,74;11;December 2021
https://fhuamani.users.earthengine.app/view/incendiocusco;-71,79;-13,54;14;December 2021
https://fhuamani.users.earthengine.app/view/lambayeque;-79,83;-6,34;8;December 2021
https://fhuamani.users.earthengine.app/view/ndvilamb;-79,83;-6,34;8;December 2021
https://fhuamani.users.earthengine.app/view/prueba1;-74,22;-13,93;8;December 2021
https://firdanursaidah.users.earthengine.app/view/deforestasi;107,63;-6,94;6;December 2021
https://firsake.users.earthengine.app/view/global-flood;11,92;18,27;3;December 2021
https://firsake.users.earthengine.app/view/kwrtp;35,58;-0,18;10;December 2021
https://firsake.users.earthengine.app/view/kwrtp;35,50;0,96;10;December 2021
https://firsake.users.earthengine.app/view/kwrtp;34,62;1,02;10;December 2021
https://firsake.users.earthengine.app/view/kwrtp;37,32;-0,17;9;December 2021
https://firsake.users.earthengine.app/view/kwrtp;36,66;0,07;8;December 2021
https://florisrc.users.earthengine.app/view/ee-app-portuguese-beaches-v6;-9,20;40,00;6;December 2021
https://francofrolla.users.earthengine.app/view/explorador-sentinel-2---landsat-8---landsat-5;-63,09;-37,77;15;December 2021
https://frederickirchhoff.users.earthengine.app/view/summitpresentation;-60,59;-5,82;5;December 2021
https://frederickirchhoff.users.earthengine.app/view/swscvsrf;-58,44;-2,76;4;December 2021
https://fsn1995.users.earthengine.app/view/iseeglacier;-40,76;74,82;5;December 2021
https://ftentor.users.earthengine.app/view/inundsancor;-61,63;-28,62;9;December 2021
https://ftentor.users.earthengine.app/view/precipitacion;-60,84;-32,38;7;December 2021
https://fudongjie.users.earthengine.app/view/aurora;-18,71;64,79;6;December 2021
https://gaertnerp.users.earthengine.app/view/population-rings;-0,10;51,49;9;December 2021
https://gaertnerp.users.earthengine.app/view/sentinel2-ingestion-status;11,23;49,68;4;December 2021
https://gaguilar.users.earthengine.app/view/terra;-121,07;50,71;6;December 2021
https://gaitanjuanjose.users.earthengine.app/view/idppasturaschaco;-64,00;-26,00;6;December 2021
https://gaitanjuanjose.users.earthengine.app/view/mallinesneuquen;-70,66;-39,44;10;December 2021
https://gakarak.users.earthengine.app/view/minsksentinel;27,55;53,90;11;December 2021
https://Gcarl134.users.earthengine.app/view/owtest;-100,00;40,00;4;December 2021
https://gdispiri.users.earthengine.app/view/geo281;-73,94;40,68;NA;December 2021
https://gee-course.users.earthengine.app/view/nightwatch;76,43;12,41;8;December 2021
https://geerestec.users.earthengine.app/view/vega-restec;139,77;35,68;10;December 2021
https://gena.users.earthengine.app/view/basin-selector;87,30;25,43;8;December 2021
https://gena.users.earthengine.app/view/bathymetry-from-space;6,04;53,47;12;December 2021
https://gena.users.earthengine.app/view/bathymetry-fusion;5,81;53,38;7;December 2021
https://gena.users.earthengine.app/view/bathymetry-fusion;5,94;53,46;14;December 2021
https://gena.users.earthengine.app/view/big-flood-nl;69,84;-4,04;4;December 2021
https://gena.users.earthengine.app/view/cambodia-flood-2020-s1;103,00;13,00;8;December 2021
https://gena.users.earthengine.app/view/corona-virus;-5,00;15,00;3;December 2021
https://gena.users.earthengine.app/view/cyclone-idais1;34,89;-19,84;16;December 2021
https://gena.users.earthengine.app/view/cycloneidai;34,89;-19,84;16;December 2021
https://gena.users.earthengine.app/view/dams-sarp;-91,83;35,32;10;December 2021
https://gena.users.earthengine.app/view/eo-droughts;5,84;50,84;9;December 2021
https://gena.users.earthengine.app/view/flood-2021-vancouver;-122,65;49,07;10;December 2021
https://gena.users.earthengine.app/view/flood-nl;69,84;-4,04;4;December 2021
https://gena.users.earthengine.app/view/global-hand;0,00;0,00;3;December 2021
https://gena.users.earthengine.app/view/goes-animation;20,00;0,00;3;December 2021
https://gena.users.earthengine.app/view/hurricane-ida;-90,12;29,73;11;December 2021
https://gena.users.earthengine.app/view/last-scenes;16,00;15,00;2;December 2021
https://gena.users.earthengine.app/view/manila-bay-atlas;120,73;14,58;11;December 2021
https://gena.users.earthengine.app/view/no2;0,00;25,00;3;December 2021
https://gena.users.earthengine.app/view/nobody-lives-here;6,62;48,10;5;December 2021
https://gena.users.earthengine.app/view/raddalert;69,84;-4,04;4;December 2021
https://gena.users.earthengine.app/view/rws-bathymetry;6,04;53,47;12;December 2021
https://gena.users.earthengine.app/view/three-light-sources-dem;10,00;13,00;4;December 2021
https://gena.users.earthengine.app/view/tinitaly-alos;8,62;45,73;14;December 2021
https://gena.users.earthengine.app/view/turkey-drought-2020-2021;33,00;40,00;8;December 2021
https://gena.users.earthengine.app/view/urban-lights;17,89;9,96;3;December 2021
https://gena.users.earthengine.app/view/uzbekistan-dam-break;68,46;40,36;13;December 2021
https://gena.users.earthengine.app/view/water-watch;18,40;23,00;3;December 2021
https://geocis.users.earthengine.app/view/bare-surfaces;0,00;0,00;3;December 2021
https://geog4046.users.earthengine.app/view/highland-road-elevation-explorer;-91,17;30,40;17;December 2021
https://geogismx.users.earthengine.app/view/fractional-cover-app;107,98;37,08;9;December 2021
https://geogismx.users.earthengine.app/view/landsatmosaic;109,25;37,52;6;December 2021
https://GEOINFORMERS.users.earthengine.app/view/crop-monitoring;79,16;27,80;6;December 2021
https://gerardosoto.users.earthengine.app/view/aluvion-de-chaaral-25-marzo-de-2015;-70,61;-26,34;15;December 2021
https://gerardosoto.users.earthengine.app/view/ndvi-2018-2020;-70,52;-33,66;15;December 2021
https://gerardosoto.users.earthengine.app/view/paneles-fuegos-uader;-59,02;-8,03;5;December 2021
https://gfd.users.earthengine.app/view/elevation-profile;107,36;16,35;6;December 2021
https://gfiske.users.earthengine.app/view/biomasschangeinspector;-58,76;-5,21;5;December 2021
https://gfiske.users.earthengine.app/view/gangesprecipinspector;86,50;23,70;5;December 2021
https://giacomofalchetta.users.earthengine.app/view/electrification;27,00;3,00;5;December 2021
https://giacomofalchetta.users.earthengine.app/view/sunsetlover;9,59;44,89;6;December 2021
https://GinaMazza.users.earthengine.app/view/water-classification-from-2009-naip;-106,65;47,79;9;December 2021
https://gismlai.users.earthengine.app/view/modis6;-100,55;40,71;4;December 2021
https://giswqs.users.earthengine.app/view/about-me-qiusheng-wu-phd;-83,93;35,96;16;December 2021
https://giswqs.users.earthengine.app/view/basemap-styles;-98,31;39,62;5;December 2021
https://giswqs.users.earthengine.app/view/naip-imagery-comparison;-99,14;47,03;12;December 2021
https://giswqs.users.earthengine.app/view/naip-imagery-viewer;-99,00;47,00;8;December 2021
https://giswqs.users.earthengine.app/view/nlcd-land-cover-change;-100,00;40,00;4;December 2021
https://giswqs.users.earthengine.app/view/pipestem-data-viewer;-99,10;47,10;15;December 2021
https://giswqs.users.earthengine.app/view/url-parameters-demo;30,00;45,00;4;December 2021
https://giswqs.users.earthengine.app/view/url-parameters-read-json;-98,72;41,17;4;December 2021
https://giswqs.users.earthengine.app/view/us-ned-landforms;-105,58;40,55;11;December 2021
https://giswqs.users.earthengine.app/view/us-state-selector;-98,72;41,17;4;December 2021
https://giswqs.users.earthengine.app/view/wetland-mapping;-99,00;47,01;8;December 2021
https://glarrea.users.earthengine.app/view/dbmineria;-70,52;-13,00;12;December 2021
https://glarrea.users.earthengine.app/view/futuremineria;-70,52;-13,00;12;December 2021
https://glarrea.users.earthengine.app/view/mining2;-70,52;-13,00;12;December 2021
https://glarrea.users.earthengine.app/view/miningarticle;-70,52;-13,00;12;December 2021
https://glarrea.users.earthengine.app/view/roadstuff;-73,00;-9,74;6;December 2021
https://glarrea.users.earthengine.app/view/roadstuff;-70,68;-12,22;10;December 2021
https://gponce.users.earthengine.app/view/srer2017-neon-aop-data-explorer;-110,82;31,85;12;December 2021
https://gponce.users.earthengine.app/view/srer2017neonrgb10cm;-110,88;31,84;12;December 2021
https://gregorygiuliani.users.earthengine.app/view/baringo;36,09;0,46;10;December 2021
https://gustavoirgang.users.earthengine.app/view/argofrutaeto;-40,62;-9,46;4;December 2021
https://gustavoirgang.users.earthengine.app/view/biomassasentinel-ndvi;-40,62;-9,46;14;December 2021
https://gustavoirgang.users.earthengine.app/view/campodorochuva;-40,66;-9,36;14;December 2021
https://gustavoirgang.users.earthengine.app/view/campodoroeto;-40,66;-9,36;4;December 2021
https://gustavoirgang.users.earthengine.app/view/chuva-anual-e-normal;-40,62;-9,46;14;December 2021
https://gustavoirgang.users.earthengine.app/view/cliclima;-54,00;-30,00;3;December 2021
https://gustavoirgang.users.earthengine.app/view/cliclimap;-54,00;-30,00;4;December 2021
https://gustavoirgang.users.earthengine.app/view/cliclimap;-54,00;-30,00;3;December 2021
https://gustavoirgang.users.earthengine.app/view/climapomartec;-54,00;-30,00;4;December 2021
https://gustavoirgang.users.earthengine.app/view/climapomartec;-54,00;-30,00;3;December 2021
https://gustavoirgang.users.earthengine.app/view/fenologia-biomassa-sentinel-inspector;-40,62;-9,46;14;December 2021
https://gustavoirgang.users.earthengine.app/view/fenologia-ndvi-modes-inspector;-40,62;-9,46;14;December 2021
https://gustavoirgang.users.earthengine.app/view/fruitchuva;-40,73;-9,34;14;December 2021
https://gustavoirgang.users.earthengine.app/view/fruitclima;-40,73;-9,34;14;December 2021
https://gustavoirgang.users.earthengine.app/view/fruitecerrad;-40,52;-9,21;14;December 2021
https://gustavoirgang.users.earthengine.app/view/fruiteto;-40,73;-9,34;4;December 2021
https://gustavoirgang.users.earthengine.app/view/fruitfenologia;-40,73;-9,34;14;December 2021
https://gustavoirgang.users.earthengine.app/view/fruitrad;-40,73;-9,34;14;December 2021
https://gustavoirgang.users.earthengine.app/view/fruittmax;-40,73;-9,34;14;December 2021
https://gustavoirgang.users.earthengine.app/view/fruittmin;-40,73;-9,34;14;December 2021
https://gustavoirgang.users.earthengine.app/view/frutecerchuva;-40,52;-9,21;14;December 2021
https://gustavoirgang.users.earthengine.app/view/frutecerclima;-40,52;-9,21;16;December 2021
https://gustavoirgang.users.earthengine.app/view/frutecereto;-40,52;-9,21;4;December 2021
https://gustavoirgang.users.earthengine.app/view/fruteceretodia;-40,52;-9,21;15;December 2021
https://gustavoirgang.users.earthengine.app/view/frutecerfenologia;-40,52;-9,21;14;December 2021
https://gustavoirgang.users.earthengine.app/view/frutecertmax;-40,52;-9,21;14;December 2021
https://gustavoirgang.users.earthengine.app/view/frutecertmin;-40,52;-9,21;14;December 2021
https://gustavoirgang.users.earthengine.app/view/fugiyamachuva;-40,71;-9,35;14;December 2021
https://gustavoirgang.users.earthengine.app/view/fugiyamaclima;-40,71;-9,35;14;December 2021
https://gustavoirgang.users.earthengine.app/view/fugiyamaeto;-40,71;-9,35;4;December 2021
https://gustavoirgang.users.earthengine.app/view/fugiyamaetodia;-40,71;-9,35;17;December 2021
https://gustavoirgang.users.earthengine.app/view/fugiyamafenologia;-40,71;-9,35;14;December 2021
https://gustavoirgang.users.earthengine.app/view/fugiyamarad;-40,71;-9,35;14;December 2021
https://gustavoirgang.users.earthengine.app/view/fugiyamatmax;-40,71;-9,35;14;December 2021
https://gustavoirgang.users.earthengine.app/view/fugiyamatmin;-40,71;-9,35;14;December 2021
https://gustavoirgang.users.earthengine.app/view/fungo;-40,71;-9,35;7;December 2021
https://gustavoirgang.users.earthengine.app/view/guerreirochuva;-40,64;-9,32;14;December 2021
https://gustavoirgang.users.earthengine.app/view/guerreiroclima;-40,64;-9,32;14;December 2021
https://gustavoirgang.users.earthengine.app/view/guerreiroeto;-40,64;-9,32;4;December 2021
https://gustavoirgang.users.earthengine.app/view/guerreirofenologia;-40,64;-9,32;14;December 2021
https://gustavoirgang.users.earthengine.app/view/guerreirorad;-40,64;-9,32;14;December 2021
https://gustavoirgang.users.earthengine.app/view/guerreirotmax;-40,64;-9,32;14;December 2021
https://gustavoirgang.users.earthengine.app/view/guerreirotmin;-40,64;-9,32;14;December 2021
https://gustavoirgang.users.earthengine.app/view/horas-de-frio;-88,60;26,40;1;December 2021
https://gustavoirgang.users.earthengine.app/view/horas-de-frio;-54,00;-18,00;4;December 2021
https://gustavoirgang.users.earthengine.app/view/horas-de-frio;-54,00;-26,40;4;December 2021
https://gustavoirgang.users.earthengine.app/view/iatlas;-49,00;-18,00;4;December 2021
https://gustavoirgang.users.earthengine.app/view/ilhacalorurbano;-51,19;-29,92;10;December 2021
https://gustavoirgang.users.earthengine.app/view/imagensradar;-54,00;-14,00;6;December 2021
https://gustavoirgang.users.earthengine.app/view/infowindow;-61,33;15,42;10;December 2021
https://gustavoirgang.users.earthengine.app/view/inovachuva;-40,79;-9,43;14;December 2021
https://gustavoirgang.users.earthengine.app/view/inovaclima;-54,00;-30,00;3;December 2021
https://gustavoirgang.users.earthengine.app/view/inovaclima;-40,79;-9,43;14;December 2021
https://gustavoirgang.users.earthengine.app/view/inovaeto;-40,79;-9,43;4;December 2021
https://gustavoirgang.users.earthengine.app/view/inovafenologia;-40,79;-9,43;14;December 2021
https://gustavoirgang.users.earthengine.app/view/inovaradiacao;-40,79;-9,43;14;December 2021
https://gustavoirgang.users.earthengine.app/view/inovatmax;-40,79;-9,43;14;December 2021
https://gustavoirgang.users.earthengine.app/view/inovatmin;-40,79;-9,43;14;December 2021
https://gustavoirgang.users.earthengine.app/view/jmmchuva;-40,55;-9,30;14;December 2021
https://gustavoirgang.users.earthengine.app/view/jmmclima;-54,00;-30,00;3;December 2021
https://gustavoirgang.users.earthengine.app/view/jmmclima;-41,03;-9,16;14;December 2021
https://gustavoirgang.users.earthengine.app/view/jmmeto;-40,55;-9,29;4;December 2021
https://gustavoirgang.users.earthengine.app/view/jmmetodia;-40,55;-9,29;16;December 2021
https://gustavoirgang.users.earthengine.app/view/jmmfenologia;-40,55;-9,30;14;December 2021
https://gustavoirgang.users.earthengine.app/view/jmmradiacao;-40,55;-9,30;14;December 2021
https://gustavoirgang.users.earthengine.app/view/jmmtmax;-40,55;-9,30;14;December 2021
https://gustavoirgang.users.earthengine.app/view/jmmtmin;-40,55;-9,30;14;December 2021
https://gustavoirgang.users.earthengine.app/view/landsat-8-fenologia-biomassa;-40,62;-9,46;14;December 2021
https://gustavoirgang.users.earthengine.app/view/mapbiomas;-53,48;-11,44;5;December 2021
https://gustavoirgang.users.earthengine.app/view/meteorologicobiomassa;-40,52;-9,39;14;December 2021
https://gustavoirgang.users.earthengine.app/view/meteorologicochuva;-47,92;-15,73;6;December 2021
https://gustavoirgang.users.earthengine.app/view/meteorologicoclima;-40,52;-9,39;14;December 2021
https://gustavoirgang.users.earthengine.app/view/meteorologicoeto;-40,48;-9,37;4;December 2021
https://gustavoirgang.users.earthengine.app/view/meteorologicoetodia;-40,47;-9,37;12;December 2021
https://gustavoirgang.users.earthengine.app/view/meteorologicorad;-40,52;-9,39;14;December 2021
https://gustavoirgang.users.earthengine.app/view/meteorologicotmax;-40,71;-9,35;14;December 2021
https://gustavoirgang.users.earthengine.app/view/meteorologicotmin;-40,52;-9,39;14;December 2021
https://gustavoirgang.users.earthengine.app/view/modisb2aqua24072019;6,75;46,53;2;December 2021
https://gustavoirgang.users.earthengine.app/view/painelmeteorologicoaplicacao;-51,39;-27,42;5;December 2021
https://gustavoirgang.users.earthengine.app/view/painelmeteorologicochuva;-47,92;-15,73;6;December 2021
https://gustavoirgang.users.earthengine.app/view/painelmeteorologicoeto30d;-40,90;-9,25;4;December 2021
https://gustavoirgang.users.earthengine.app/view/painelmeteorologicofogo;-51,39;-27,42;5;December 2021
https://gustavoirgang.users.earthengine.app/view/painelmeteorologicofungo;-40,71;-9,35;7;December 2021
https://gustavoirgang.users.earthengine.app/view/painelmeteorologicogeadaleve;-40,71;-9,35;7;December 2021
https://gustavoirgang.users.earthengine.app/view/painelmeteorologicogeadasevera;-49,93;-28,75;5;December 2021
https://gustavoirgang.users.earthengine.app/view/painelmeteorologicohorafrio;-68,66;-26,91;5;December 2021
https://gustavoirgang.users.earthengine.app/view/painelmeteorologicorad;-40,71;-9,35;14;December 2021
https://gustavoirgang.users.earthengine.app/view/painelmeteorologicovento;-40,71;-9,35;6;December 2021
https://gustavoirgang.users.earthengine.app/view/petrolinabiomassa;-40,52;-9,39;14;December 2021
https://gustavoirgang.users.earthengine.app/view/petrolinachuva;-40,52;-9,39;14;December 2021
https://gustavoirgang.users.earthengine.app/view/petrolinaclima;-54,00;-30,00;4;December 2021
https://gustavoirgang.users.earthengine.app/view/petrolinaclima;-54,00;-30,00;3;December 2021
https://gustavoirgang.users.earthengine.app/view/petrolinaeto;-40,48;-9,37;4;December 2021
https://gustavoirgang.users.earthengine.app/view/petrolinaetodia;-40,47;-9,37;12;December 2021
https://gustavoirgang.users.earthengine.app/view/petrolinarad;-40,52;-9,39;14;December 2021
https://gustavoirgang.users.earthengine.app/view/petrolinatmax;-40,52;-9,39;14;December 2021
https://gustavoirgang.users.earthengine.app/view/petrolinatmin;-40,52;-9,39;14;December 2021
https://gustavoirgang.users.earthengine.app/view/pomarteclandsat5toa19842011compare;-50,00;-25,00;4;December 2021
https://gustavoirgang.users.earthengine.app/view/pop-covid-19;-44,00;-20,00;4;December 2021
https://gustavoirgang.users.earthengine.app/view/radiacao-ondas-curtas;-40,62;-9,46;14;December 2021
https://gustavoirgang.users.earthengine.app/view/rancaguachuva;-40,41;-9,30;14;December 2021
https://gustavoirgang.users.earthengine.app/view/rancaguaclima;-40,41;-9,30;14;December 2021
https://gustavoirgang.users.earthengine.app/view/rancaguaeto;-40,41;-9,30;4;December 2021
https://gustavoirgang.users.earthengine.app/view/rancaguafenologia;-40,41;-9,30;14;December 2021
https://gustavoirgang.users.earthengine.app/view/rancaguarad;-40,41;-9,30;14;December 2021
https://gustavoirgang.users.earthengine.app/view/rancaguatmax;-40,41;-9,30;14;December 2021
https://gustavoirgang.users.earthengine.app/view/rancaguatmin;-40,41;-9,30;14;December 2021
https://gustavoirgang.users.earthengine.app/view/saovitorchuva;-41,03;-9,16;14;December 2021
https://gustavoirgang.users.earthengine.app/view/saovitorclima;-54,00;-30,00;3;December 2021
https://gustavoirgang.users.earthengine.app/view/saovitorclima;-41,03;-9,16;14;December 2021
https://gustavoirgang.users.earthengine.app/view/saovitorfenologia;-41,03;-9,16;14;December 2021
https://gustavoirgang.users.earthengine.app/view/saovitorradiacao;-41,03;-9,16;14;December 2021
https://gustavoirgang.users.earthengine.app/view/saovitortmax;-41,03;-9,16;14;December 2021
https://gustavoirgang.users.earthengine.app/view/saovitortmin;-41,03;-9,16;14;December 2021
